sweep,camera,fps,noise_px,radius_noise,dropout,tap_px,physics,i,speed_kmh,length_m,line_m,restitution_true,n_dets,truth,calib_reproj_px,estimator,ok,verdict,verdict_k0,verdict_k0.5,verdict_k1.5,verdict_k2,bounce_observed,y_err_cm,z_err_cm,sigma_y_cm,sigma_z_cm,contact_x_err_cm,contact_y_err_cm,speed_err_kmh,rms_px,restitution
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,93,65.2,8.76,0.238,0.672,66,not_out,2.49,anchored,True,not_out,not_out,not_out,not_out,not_out,True,8.7953,5.5458,2.2767,1.553,1.8562,1.5754,7.8591,1.0741,0.6355
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,93,65.2,8.76,0.238,0.672,66,not_out,2.49,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,75.6638,59.5387,596.0572,0.0,2650.6383,80.2982,34.0464,40.9356,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,94,107.7,2.13,-0.421,0.691,38,not_out,3.46,anchored,True,not_out,not_out,not_out,not_out,not_out,True,11.9204,9.975,13.0023,17.3929,0.4388,2.4039,12.7805,1.7945,0.472
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,94,107.7,2.13,-0.421,0.691,38,not_out,3.46,parabola,True,not_out,not_out,not_out,not_out,umpires_call,False,8.2852,4.2252,33.2081,23.9559,5.1142,0.1693,37.3564,10.2764,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,95,73.7,1.56,0.44,0.548,53,not_out,5.15,anchored,True,not_out,not_out,not_out,not_out,not_out,True,7.7416,5.4099,6.5328,13.84,3.694,3.229,17.3218,2.0719,0.6391
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,95,73.7,1.56,0.44,0.548,53,not_out,5.15,parabola,True,not_out,not_out,not_out,umpires_call,umpires_call,False,21.8643,16.9347,54.1989,26.2879,69.1136,6.2712,29.5048,8.5719,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,96,122.3,7.11,0.106,0.447,33,not_out,3.92,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.9594,0.2189,2.7254,2.8854,0.4572,0.5631,13.3965,0.965,0.4262
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,96,122.3,7.11,0.106,0.447,33,not_out,3.92,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,981.2887,24.6675,4446.0409,2321.7061,2410.1047,4.1853,45.0165,17.0819,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,97,131.6,3.97,-0.465,0.457,31,not_out,2.77,anchored,True,not_out,not_out,not_out,not_out,not_out,True,1.6281,4.8869,3.5823,7.1405,1.6162,0.9474,13.3877,1.0724,0.4886
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,97,131.6,3.97,-0.465,0.457,31,not_out,2.77,parabola,True,not_out,not_out,not_out,umpires_call,umpires_call,False,64.7506,39.038,92.2428,59.2812,185.8769,5.3048,51.3412,8.5766,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,98,148.7,6.18,0.272,0.524,29,not_out,2.65,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.6388,2.2555,1.9724,6.4074,1.5634,1.516,20.7074,0.9115,0.4771
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,98,148.7,6.18,0.272,0.524,29,not_out,2.65,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,517.4493,7.1806,968.5525,619.1825,1184.7262,3.0625,97.6688,8.8417,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,99,107.6,9.6,0.463,0.402,40,not_out,3.66,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.8392,0.3795,1.1044,1.807,6.2057,0.1859,3.5622,0.7997,0.3885
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,99,107.6,9.6,0.463,0.402,40,not_out,3.66,parabola,True,not_out,not_out,not_out,umpires_call,umpires_call,False,98.5153,50.5862,0.0,0.0,936.8833,76.2342,70.845,1000.0,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,100,76.3,4.26,-0.129,0.406,52,not_out,3.17,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.2076,4.5725,1.9282,7.4087,0.0813,0.3959,11.7574,0.9807,0.3696
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,100,76.3,4.26,-0.129,0.406,52,not_out,3.17,parabola,True,not_out,not_out,not_out,umpires_call,umpires_call,False,13.833,32.3861,3.8011,0.0,48.272,4.33,71.3608,9.5047,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,101,140.6,9.18,-0.013,0.678,31,umpires_call,3.46,anchored,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,True,2.5597,2.6312,1.631,0.6841,11.7334,1.0134,16.8681,0.9693,0.6759
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,101,140.6,9.18,-0.013,0.678,31,umpires_call,3.46,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,18.6788,130.4202,124.3128,0.0,1671.3971,1.499,80.0597,14.3119,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,102,81.3,3.13,0.597,0.466,51,not_out,5.4,anchored,True,not_out,not_out,not_out,not_out,not_out,True,4.8939,13.4275,5.3959,27.9732,3.9173,4.0528,20.3512,2.164,0.352
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,102,81.3,3.13,0.597,0.466,51,not_out,5.4,parabola,False,no_verdict,no_verdict,no_verdict,no_verdict,no_verdict,,,,,,,,,,
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,103,128.8,5.73,0.424,0.563,33,not_out,4.98,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.1245,5.592,0.8523,6.2162,3.4539,0.068,15.4277,1.1388,0.5808
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,103,128.8,5.73,0.424,0.563,33,not_out,4.98,parabola,True,not_out,not_out,not_out,not_out,not_out,False,16.2077,62.8796,6.9365,0.0,286.1542,9.2032,122.703,8.9708,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,104,74.5,6.74,-0.424,0.681,57,not_out,4.38,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.459,0.136,2.0213,2.0522,0.1265,0.5594,14.6213,1.0016,0.6572
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,104,74.5,6.74,-0.424,0.681,57,not_out,4.38,parabola,False,no_verdict,no_verdict,no_verdict,no_verdict,no_verdict,,,,,,,,,,
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,105,68.7,8.28,-0.158,0.441,62,not_out,2.44,anchored,True,not_out,not_out,not_out,not_out,not_out,True,3.7483,12.1382,1.4039,0.4109,4.0908,0.7121,9.9071,1.2135,0.4108
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,105,68.7,8.28,-0.158,0.441,62,not_out,2.44,parabola,False,no_verdict,no_verdict,no_verdict,no_verdict,no_verdict,,,,,,,,,,
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,106,144.4,3.3,0.137,0.694,30,umpires_call,2.18,anchored,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,True,0.6282,1.7261,2.3714,7.806,4.3141,0.6285,20.7398,1.1373,0.7007
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,106,144.4,3.3,0.137,0.694,30,umpires_call,2.18,parabola,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,False,1.0289,32.3404,16.2744,31.3239,316.9744,0.0718,121.7116,8.8567,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,107,144.6,9.87,-0.059,0.608,32,not_out,2.32,anchored,True,not_out,not_out,not_out,not_out,not_out,True,2.2898,0.5649,1.9768,0.5101,0.1626,1.7278,24.1365,0.8766,0.5718
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,107,144.6,9.87,-0.059,0.608,32,not_out,2.32,parabola,True,umpires_call,out,umpires_call,umpires_call,umpires_call,False,57.8401,133.0386,0.0,0.0,991.7179,0.8457,115.304,1000.0,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,108,100.9,4.05,-0.277,0.436,39,not_out,3.6,anchored,True,not_out,not_out,not_out,not_out,not_out,True,8.5219,12.0376,4.0315,6.147,11.4741,2.8363,21.1683,1.4103,0.5384
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,108,100.9,4.05,-0.277,0.436,39,not_out,3.6,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,14.0192,16.3215,183.5917,39.5805,87.9414,5.5289,85.7366,12.8134,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,109,111.6,4.46,-0.482,0.5,37,not_out,2.16,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.9861,0.5977,3.0933,3.532,1.9115,0.0423,14.9029,0.689,0.4736
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,109,111.6,4.46,-0.482,0.5,37,not_out,2.16,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,173.3642,90.2433,641.8922,631.3575,1807.8724,41.1521,28.0094,12.1938,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,110,72.8,5.57,0.561,0.464,53,not_out,5.04,anchored,True,not_out,not_out,not_out,not_out,not_out,True,2.3503,5.0125,1.8674,6.2594,10.7205,2.3623,5.7094,1.2303,0.4321
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,110,72.8,5.57,0.561,0.464,53,not_out,5.04,parabola,False,no_verdict,no_verdict,no_verdict,no_verdict,no_verdict,,,,,,,,,,
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,111,91.8,9.69,-0.267,0.471,50,not_out,2.51,anchored,True,not_out,not_out,not_out,not_out,not_out,True,5.176,3.8816,1.6442,1.9046,24.4592,0.4957,10.6953,0.979,0.4354
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,111,91.8,9.69,-0.267,0.471,50,not_out,2.51,parabola,False,no_verdict,no_verdict,no_verdict,no_verdict,no_verdict,,,,,,,,,,
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,112,75.8,9.01,-0.491,0.653,55,not_out,3.68,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.7353,2.171,1.1872,2.2484,2.1046,0.3588,9.1611,0.9514,0.6205
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,112,75.8,9.01,-0.491,0.653,55,not_out,3.68,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,82.1885,86.041,231.7013,0.0,3489.1097,85.432,44.5386,17.4455,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,113,76.3,3.62,0.352,0.641,53,not_out,3.11,anchored,True,not_out,not_out,not_out,not_out,not_out,True,22.3379,25.7711,14.8164,19.5507,5.4325,2.8856,3.0703,1.5977,0.4732
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,113,76.3,3.62,0.352,0.641,53,not_out,3.11,parabola,True,umpires_call,not_out,not_out,umpires_call,umpires_call,False,136.2623,73.1528,273.1007,142.6429,321.3174,14.5858,51.985,18.3829,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,114,104.4,6.72,0.391,0.56,42,not_out,2.54,anchored,True,not_out,not_out,not_out,not_out,not_out,True,2.652,1.8115,3.0504,1.7491,10.2071,0.4829,10.2151,0.9785,0.5279
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,114,104.4,6.72,0.391,0.56,42,not_out,2.54,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,1805.4981,61.3824,5051.0821,2593.3761,2444.8318,13.4673,38.4358,27.5865,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,115,100.4,9.11,-0.394,0.425,45,out,4.29,anchored,True,out,out,out,out,out,True,1.6358,5.2174,0.406,2.9806,17.8916,0.53,16.8768,0.9906,0.3911
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,115,100.4,9.11,-0.394,0.425,45,out,4.29,parabola,True,not_out,not_out,not_out,umpires_call,umpires_call,False,28.5094,41.8842,11.0572,0.0,130.2086,10.7519,53.6411,10.9327,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,116,136.5,2.38,-0.594,0.603,30,not_out,2.34,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.6822,2.386,3.387,5.526,3.8052,0.2032,15.5184,0.8498,0.6314
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,116,136.5,2.38,-0.594,0.603,30,not_out,2.34,parabola,True,not_out,not_out,not_out,not_out,not_out,False,3.3309,12.4988,26.4905,32.0013,122.5627,1.8033,55.2673,9.0488,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,117,77.1,6.92,0.37,0.588,50,not_out,2.92,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.7047,1.2774,0.5788,4.1816,5.0325,0.468,10.375,0.9738,0.5635
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,117,77.1,6.92,0.37,0.588,50,not_out,2.92,parabola,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,False,32.8575,71.2038,8.4634,0.0,281.6539,3.0472,34.7484,14.2268,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,118,67.6,1.2,0.256,0.689,59,not_out,2.61,anchored,True,not_out,not_out,not_out,not_out,not_out,True,15.184,9.4755,17.6597,29.3552,4.5401,5.1926,5.5358,3.2204,0.5492
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,118,67.6,1.2,0.256,0.689,59,not_out,2.61,parabola,True,umpires_call,not_out,not_out,umpires_call,umpires_call,False,15.8909,8.1155,38.9103,22.1394,53.9512,4.9576,14.4411,12.7736,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,119,63.4,7.38,0.46,0.613,67,not_out,3.77,anchored,True,not_out,not_out,not_out,not_out,not_out,True,1.8436,2.3208,1.9489,3.8173,7.9673,0.9865,17.6119,1.3554,0.5906
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,119,63.4,7.38,0.46,0.613,67,not_out,3.77,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,74.2429,58.0148,195.4786,0.0,3009.4611,100.2211,34.6284,20.946,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,120,104.6,8.78,0.591,0.433,38,not_out,2.3,anchored,True,not_out,not_out,not_out,not_out,not_out,True,5.7109,4.5165,2.0778,1.4982,1.2197,0.0983,13.1485,0.817,0.3989
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,120,104.6,8.78,0.591,0.433,38,not_out,2.3,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,2069.1885,45.6266,5078.8156,4635.0437,2275.0896,104.0372,38.6134,28.5401,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,121,114.2,6.54,0.086,0.562,35,not_out,3.21,anchored,True,umpires_call,out,out,umpires_call,umpires_call,True,0.2419,10.6963,0.592,6.9371,1.1136,0.0916,21.7163,0.9404,0.4845
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,121,114.2,6.54,0.086,0.562,35,not_out,3.21,parabola,True,out,out,out,out,out,False,2.2705,71.2813,2.1282,0.0,205.7641,0.2072,81.4002,9.7333,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,122,78.3,2.03,0.029,0.481,53,umpires_call,4.73,anchored,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,True,4.6174,1.1809,4.8676,20.2293,2.7612,3.8444,12.0934,1.8542,0.4524
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,122,78.3,2.03,0.029,0.481,53,umpires_call,4.73,parabola,True,umpires_call,out,umpires_call,umpires_call,umpires_call,False,7.435,22.0281,65.2942,29.9828,43.2189,2.8942,41.301,9.4756,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,123,97.9,5.38,0.337,0.516,43,not_out,2.23,anchored,True,not_out,not_out,not_out,not_out,not_out,True,6.8741,4.7253,4.7404,3.3686,10.148,1.0901,5.2458,1.1932,0.4594
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,123,97.9,5.38,0.337,0.516,43,not_out,2.23,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,409.4139,7.8823,2022.9826,2299.7567,1966.3784,14.8037,4.3028,21.5113,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,124,92.7,8.69,0.307,0.594,39,not_out,5.6,anchored,True,not_out,not_out,not_out,not_out,not_out,True,1.2991,3.799,0.9106,4.0889,0.2758,0.3134,11.6042,1.059,0.5518
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,124,92.7,8.69,0.307,0.594,39,not_out,5.6,parabola,True,umpires_call,not_out,not_out,umpires_call,umpires_call,False,28.3466,64.5853,7.0597,0.0,40.4198,10.1149,38.2757,10.7585,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,125,133.1,3.28,-0.262,0.409,31,not_out,3.09,anchored,True,not_out,not_out,not_out,not_out,not_out,True,4.6766,7.1174,2.6587,4.9379,0.5613,1.1425,21.328,0.7387,0.497
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,125,133.1,3.28,-0.262,0.409,31,not_out,3.09,parabola,True,not_out,not_out,not_out,umpires_call,umpires_call,False,11.6586,5.4736,28.1589,27.4778,230.7956,3.8488,89.5031,7.8066,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,126,85.4,6.5,-0.434,0.435,49,not_out,2.68,anchored,True,not_out,not_out,not_out,not_out,not_out,True,4.2905,7.4685,2.3375,2.8701,0.5949,0.2539,16.6338,0.8875,0.3944
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,126,85.4,6.5,-0.434,0.435,49,not_out,2.68,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,780.2181,23.4275,1150.7724,278.4862,2206.1772,56.1669,20.2197,18.3958,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,127,146.2,4.91,0.432,0.584,25,not_out,2.45,anchored,True,not_out,not_out,not_out,not_out,not_out,True,1.7073,2.7075,2.6008,3.5413,4.0583,0.7498,21.1431,0.7785,0.5882
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,127,146.2,4.91,0.432,0.584,25,not_out,2.45,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,208.2188,148.5697,961.1504,1099.8333,2053.759,8.0605,28.2001,10.0042,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,128,105.2,2.68,0.566,0.632,37,not_out,2.98,anchored,True,not_out,not_out,not_out,not_out,not_out,True,1.1963,2.1109,9.1651,6.5385,6.0653,0.9214,14.2358,1.0886,0.5767
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,128,105.2,2.68,0.566,0.632,37,not_out,2.98,parabola,True,umpires_call,not_out,not_out,umpires_call,umpires_call,False,36.3099,21.1429,132.8534,56.2568,603.9722,8.0234,5.5545,13.4919,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,129,68.4,9.07,0.41,0.631,59,not_out,3.32,anchored,True,not_out,not_out,not_out,not_out,not_out,True,2.5315,2.0535,1.505,1.791,5.9398,3.4997,3.4479,1.0412,0.6052
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,129,68.4,9.07,0.41,0.631,59,not_out,3.32,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,2.2131,58.8471,403.7959,0.0,3042.0032,70.5296,14.6835,28.3994,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,130,143.1,9.88,0.518,0.432,28,not_out,4.79,anchored,True,not_out,not_out,not_out,not_out,not_out,True,4.5563,0.7929,2.5179,1.4648,0.6913,1.2507,24.7138,0.9807,0.4102
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,130,143.1,9.88,0.518,0.432,28,not_out,4.79,parabola,True,umpires_call,not_out,not_out,umpires_call,umpires_call,False,175.4321,55.5473,14.1274,12.5243,1043.2365,95.8848,115.5599,1000.0,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,131,106.7,6.44,0.258,0.676,39,not_out,2.31,anchored,True,not_out,not_out,not_out,not_out,not_out,True,7.5229,3.9083,4.0478,3.0335,0.4488,0.0169,12.7575,1.0293,0.6108
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,131,106.7,6.44,0.258,0.676,39,not_out,2.31,parabola,False,no_verdict,no_verdict,no_verdict,no_verdict,no_verdict,,,,,,,,,,
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,132,74.7,3.16,0.224,0.491,57,not_out,4.02,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.724,3.5165,2.0036,10.7636,0.518,0.3026,11.0748,1.129,0.4477
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,132,74.7,3.16,0.224,0.491,57,not_out,4.02,parabola,False,no_verdict,no_verdict,no_verdict,no_verdict,no_verdict,,,,,,,,,,
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,133,98.7,7.76,-0.017,0.534,43,not_out,3.22,anchored,True,not_out,not_out,not_out,not_out,not_out,True,4.3631,4.72,1.8421,2.4929,4.1197,2.4303,15.4505,1.0256,0.4892
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,133,98.7,7.76,-0.017,0.534,43,not_out,3.22,parabola,False,no_verdict,no_verdict,no_verdict,no_verdict,no_verdict,,,,,,,,,,
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,134,83.0,7.84,-0.268,0.505,48,umpires_call,2.67,anchored,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,True,1.2569,1.1896,0.938,3.4081,0.0454,3.4082,11.3253,1.1982,0.4842
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,134,83.0,7.84,-0.268,0.505,48,umpires_call,2.67,parabola,True,umpires_call,not_out,not_out,umpires_call,umpires_call,False,39.0829,43.0815,6.2653,0.0,90.2831,5.4817,41.1277,12.9562,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,135,65.2,8.96,-0.31,0.575,68,not_out,3.16,anchored,True,not_out,not_out,not_out,not_out,not_out,True,2.8635,6.0345,0.8427,2.8697,7.5275,1.0889,11.1728,1.0996,0.547
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,135,65.2,8.96,-0.31,0.575,68,not_out,3.16,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,53.1327,23.9722,13.4264,0.0,350.7423,11.7749,7.6386,21.3811,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,136,70.0,3.33,-0.257,0.435,57,not_out,2.4,anchored,True,not_out,not_out,not_out,not_out,not_out,True,6.8807,11.4244,3.3195,5.8272,1.0095,1.7156,14.357,1.3392,0.4967
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,136,70.0,3.33,-0.257,0.435,57,not_out,2.4,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,74.2267,38.2382,284.7456,163.3657,197.456,8.184,52.3826,14.0604,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,137,80.7,3.28,0.162,0.653,52,not_out,2.67,anchored,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,True,1.9318,6.9331,0.7633,9.4261,3.3968,1.9058,12.4321,1.7065,0.7242
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,137,80.7,3.28,0.162,0.653,52,not_out,2.67,parabola,False,no_verdict,no_verdict,no_verdict,no_verdict,no_verdict,,,,,,,,,,
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,138,75.8,3.44,0.24,0.696,54,not_out,3.05,anchored,True,not_out,not_out,not_out,not_out,not_out,True,10.5897,7.7958,6.0368,6.1918,4.7327,1.0002,7.2478,1.0597,0.597
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,138,75.8,3.44,0.24,0.696,54,not_out,3.05,parabola,False,no_verdict,no_verdict,no_verdict,no_verdict,no_verdict,,,,,,,,,,
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,139,64.5,6.55,-0.532,0.486,62,not_out,3.11,anchored,True,not_out,not_out,not_out,not_out,not_out,True,3.6968,5.4322,1.9708,2.9389,0.0949,0.4363,10.6785,0.9884,0.4542
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,139,64.5,6.55,-0.532,0.486,62,not_out,3.11,parabola,False,no_verdict,no_verdict,no_verdict,no_verdict,no_verdict,,,,,,,,,,
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,140,142.8,3.6,-0.447,0.7,29,not_out,2.71,anchored,True,not_out,not_out,not_out,not_out,not_out,True,5.3324,7.2128,4.1952,5.3799,11.058,0.8864,18.0956,0.9872,0.5399
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,140,142.8,3.6,-0.447,0.7,29,not_out,2.71,parabola,True,not_out,not_out,not_out,umpires_call,umpires_call,False,9.2956,8.007,47.0127,45.4779,210.9788,0.2757,94.5986,10.7817,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,141,145.9,2.42,0.018,0.587,27,out,3.59,anchored,True,out,out,out,out,out,True,3.5957,0.4786,1.2214,6.9909,3.8571,1.8466,19.3662,1.2131,0.5779
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,141,145.9,2.42,0.018,0.587,27,out,3.59,parabola,True,out,out,out,out,out,False,0.4669,27.4786,1.0891,0.0,341.9605,0.505,102.6718,4.3526,0.55
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,142,79.2,9.87,0.255,0.667,55,not_out,2.97,anchored,True,not_out,not_out,not_out,not_out,not_out,True,7.1734,1.8938,2.0121,1.1248,4.7018,1.0557,7.6659,0.9317,0.6326
camera=striker_ref,striker_ref,60.0,1.0,0.1,0.05,2.0,True,142,79.2,9.87,0.255,0.667,55,not_out,2.97,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,146.7945,57.8433,2246.8707,227.7792,249.4483,203.0594,39.8437,34.8164,0.55
